Name,Team,IP,GB%,HR/FB,LD%,GB%,FB%,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,LD%,GB%,FB%,IFFB%,ERA-,FIP-,xFIP-,NameASCII,PlayerId,MLBAMID
"Kevin Gausman","- - -",1469.2,0.42331731,0.12466488,0.21802885,0.42331731,0.35865385,0.59079409,94.66136945,0.10813678,82.08909022,,,0.00208112,78.94117647,0.03668489,83.95328142,0.26230311,84.52124514,,,0.00081593,0.21802885,0.42331731,0.35865385,0.09986595,92.50120060541659,85.04979870913732,87.15154356463742,"Kevin Gausman",14107,592332
"Michael Pineda","- - -",1005.2,0.42114266,0.13271889,0.20766336,0.42114266,0.37119398,0.54792899,93.03099885,0.33777639,84.35961324,,,,,0.11429461,87.32170543,,,,,0.00161762,0.20766336,0.42114266,0.37119398,0.08479263,97.69998194498339,89.87734563318419,87.20809325029093,"Michael Pineda",5372,501381
"Mike Mussina","NYY",348.2,0.45576408,0.08469945,0.21715818,0.45576408,0.32707775,0.49741028,86.70623917,0.1809101,81.68451025,,,0.23566408,74.02987698,0.05974843,71.21201413,0.02626711,81.08661417,,,0.00932529,0.21715818,0.45576408,0.32707775,0.08743169,93.29673102652006,83.01805409471602,87.33884137147723,"Mike Mussina",837,119608
"Nick Lodolo","CIN",137.2,0.46022727,0.18699187,0.19034091,0.46022727,0.34943182,0.56907216,94.01163636,0.31958763,80.93134715,0.00041237,92,,,0.11092784,87.97003745,,,,,0.00123609,0.19034091,0.46022727,0.34943182,0.10569106,98.03553289152669,100.5517255844619,87.34580339831017,"Nick Lodolo",26378,666157
"Cole Hamels","- - -",2562.2,0.45128277,0.11693548,0.20103743,0.45128277,0.3476798,0.49984941,91.58187088,,,0.14263842,88.4405372,0.11003464,77.4045584,0.24747754,82.64338624,,,,,0.0062369,0.20103743,0.45128277,0.3476798,0.10443548,81.2597274402598,87.59217106175056,87.34615448225081,"Cole Hamels",4972,430935
"Aaron Ashby","MIL",99.2,0.55913978,0.20779221,0.16487455,0.55913978,0.27598566,0.3650519,95.74723539,0.28950404,83.58565737,,,0.12226067,79.55188679,0.22318339,89.18863049,,,,,,0.16487455,0.55913978,0.27598566,0.05194805,117.39467620567068,109.45653849519421,87.37225443044333,"Aaron Ashby",23550,676879
"Javier Vazquez","- - -",981,0.37878248,0.10579345,0.19722321,0.37878248,0.4239943,0.53868699,90.81120944,0.18451218,83.65753425,0.00931353,86.87962963,0.14647649,73.58384218,0.12042465,80.35365854,0.00058617,80.44444444,,,0.01877994,0.19722321,0.37878248,0.4239943,0.10579345,93.10392974580438,88.07471074751324,87.3834985300099,"Javier Vazquez",801,134320
"Alex Cobb","- - -",1311.1,0.54540842,0.13886114,0.20065956,0.54540842,0.25393201,0.45935791,92.22017207,0.00694411,86.21917808,,,0.20799049,81.09149131,0.32570749,87.22158842,,,,,0.00270694,0.20065956,0.54540842,0.25393201,0.06993007,94.21910321401054,92.58618503177549,87.40247603719071,"Alex Cobb",6562,502171
"Justin Verlander","- - -",3115,0.37563874,0.08885163,0.19904932,0.37563874,0.42531194,0.57833763,94.38366363,0.13945646,86.88119523,0.00051577,91.26923077,0.17272367,79.58305124,0.10896647,84.78012999,,,,,0.00574032,0.19904932,0.37563874,0.42531194,0.12461581,75.9734026772413,78.87412892052964,87.78077639961825,"Justin Verlander",8700,434378
"Tanner Houck","BOS",189.1,0.50196078,0.12328767,0.21176471,0.50196078,0.28627451,0.48511327,93.72915277,0.36343042,84.00979519,0.0592233,91.46994536,,,,,0.09223301,87.08421053,,,0.00226317,0.21176471,0.50196078,0.28627451,0.06849315,90.57478646768092,85.56721518556978,87.80608033558245,"Tanner Houck",19879,656557
"Chris Archer","- - -",1349.1,0.44480696,0.12852665,0.20826536,0.44480696,0.34692768,0.51849552,94.64965753,0.38295041,87.85454335,,,0.00807239,81.85164835,0.09048168,86.4548577,,,,,0.00137399,0.20826536,0.44480696,0.34692768,0.08934169,97.09142407226605,92.01173939711751,88.00268839250798,"Chris Archer",6345,502042
"Roy Oswalt","- - -",1025,0.47388781,0.09284333,0.19277885,0.47388781,0.33333333,0.61404299,92.42661362,0.12414725,84.26077469,,,0.15799974,71.34488735,0.10381001,82.75875239,,,,,0.017261,0.19277885,0.47388781,0.33333333,0.1073501,87.79822638425676,85.11124704240068,88.06532883543531,"Roy Oswalt",571,400061
"Glendon Rusch","COL",46.1,0.38311688,0.12068966,0.24025974,0.38311688,0.37662338,0.67666232,88.83101392,0.11603651,80.7752809,,,0.11082138,74.35714286,0.09647979,80.78378378,,,,,0.01540436,0.24025974,0.38311688,0.37662338,0.15517241,108.37944722401652,91.34293941092207,88.11846500080216,"Glendon Rusch",707,121556
"Hisashi Iwakuma","SEA",853.1,0.47260544,0.130227,0.19747734,0.47260544,0.32991723,0.48828756,88.79425917,0.19353796,81.03519062,0.02390953,84.97972973,0.0638126,71.76835443,,,0.23045234,84.47067088,,,0.00402253,0.19747734,0.47260544,0.32991723,0.09199522,87.30893711688793,95.46840316597248,88.18194210367339,"Hisashi Iwakuma",13048,547874
"Sonny Gray","- - -",1545.2,0.51119925,0.11526232,0.19528698,0.51119925,0.29351377,0.52441208,92.88978034,0.1487916,84.58214286,0.05045162,88.99757869,0.20880462,80.68078431,0.06754008,88.33964569,,,,,0.00121956,0.19528698,0.51119925,0.29351377,0.08903021,84.29186448850332,85.85448539688302,88.28347218740385,"Sonny Gray",12768,543243
"Dinelson Lamet","- - -",300.2,0.37278912,0.14285714,0.21768707,0.37278912,0.40952381,0.52105159,95.69821567,0.45048429,86.02243158,,,,,0.02846412,90.5,,,,,0.00118577,0.21768707,0.37278912,0.40952381,0.089701,96.37873032026154,89.13709498214244,88.32327051586466,"Dinelson Lamet",17186,659275
"Kenta Maeda","- - -",820.2,0.40082267,0.13493976,0.21983547,0.40082267,0.37934186,0.38505445,91.07967894,0.29951183,82.67871486,0.01779947,87.25423729,0.10296658,74.8876652,0.19466767,84.16009281,,,,,0.00397152,0.21983547,0.40082267,0.37934186,0.11445783,95.7459648119127,89.24603614103495,88.42960702921042,"Kenta Maeda",18498,628317
"Drey Jameson","ARI",33,0.55434783,0.13043478,0.19565217,0.55434783,0.25,0.6443203,95.5433526,0.23277467,84.968,0.00372439,90.5,0.02979516,76.75,0.08938547,87.77083333,,,,,,0.19565217,0.55434783,0.25,0.13043478,57.83420737770783,94.22664695578258,88.50013658062248,"Drey Jameson",26260,686753
"Freddy Peralta","MIL",493.2,0.36779661,0.11560694,0.19237288,0.36779661,0.43983051,0.58792899,92.909219,0.17538462,81.2611336,,,0.13988166,76.55245347,0.09680473,87.92787286,,,,,0.00106496,0.19237288,0.36779661,0.43983051,0.14065511,88.70840294458705,83.25596266780704,88.6500401705384,"Freddy Peralta",18679,642547
"Chase Silseth","LAA",61.2,0.44252874,0.25454545,0.24137931,0.44252874,0.31609195,0.47137405,95.06275304,0.23664122,82.38306452,0.01526718,91.4375,0.04198473,79.15909091,,,0.23473282,86.7398374,,,,0.24137931,0.44252874,0.31609195,0.03636364,127.32859837176318,123.90286074522965,88.70578338433579,"Chase Silseth",30074,681217
"Keaton Winn","SFG",20,0.51851852,0.11111111,0.14814815,0.51851852,0.33333333,0.44137931,95.8125,0.04827586,86.07142857,,,,,,,0.51034483,88.35135135,,,,0.14814815,0.51851852,0.33333333,0.11111111,117.09660353960953,88.43433239124462,88.79862154667727,"Keaton Winn",23499,676775
"Grayson Rodriguez","BAL",116.1,0.47222222,0.14678899,0.19135802,0.47222222,0.33641975,0.49380268,97.42269076,0.1432821,82.34602076,0.05850273,89.83050847,0.08180466,79.94545455,0.22260783,83.95545657,,,,,,0.19135802,0.47222222,0.33641975,0.05504587,106.34238192597797,95.49684432704011,88.82232155118096,"Grayson Rodriguez",24492,680570
"Bobby Miller","LAD",113.1,0.46540881,0.1047619,0.20440252,0.46540881,0.33018868,0.47655819,98.99884259,0.17815775,89.80804954,,,0.18753447,80.72352941,0.15774959,88.37762238,,,,,0.00055127,0.20440252,0.46540881,0.33018868,0.08571429,92.72584529373292,81.59684847247267,88.85945974629205,"Bobby Miller",27483,676272
"Dan Haren","- - -",1859,0.40501986,0.1070615,0.19862766,0.40501986,0.39635247,0.42101308,89.71636272,0.02694948,81.43026706,0.28551423,85.22649007,0.10537282,78.53629433,0.00187861,82.28301887,0.15927178,84.22959859,,,0.00876481,0.19862766,0.40501986,0.39635247,0.10113895,90.94189560646481,91.99059840523164,88.9019336976711,"Dan Haren",1757,429717
"TJ House","CLE",114,0.60382514,0.18032787,0.2295082,0.60382514,0.16666667,0.56481481,90.35942029,0.22657952,83.77644231,,,0.03649237,75.94029851,0.17211329,81.79746835,,,,,0.00325733,0.2295082,0.60382514,0.16666667,0.03278689,113.90457847508642,103.73197640975906,89.0311709883351,"TJ House",9121,543334
"David Peterson","NYM",299.1,0.50247525,0.17857143,0.22029703,0.50247525,0.27722772,0.52961276,92.66738351,0.24886105,83.73531655,,,0.04878512,78.14785992,0.17274108,84.92637363,,,,,0.00056915,0.22029703,0.50247525,0.27722772,0.06696429,118.06467922430738,101.92643412209097,89.18598623029384,"David Peterson",20302,656849
"Jesús Luzardo","- - -",406.1,0.40812558,0.13349515,0.21144968,0.40812558,0.38042475,0.50225915,96.13813117,0.27911383,84.2183908,0.00233202,90.6875,0.00058301,81.75,0.215712,87.56486486,,,,,0.00145709,0.21144968,0.40812558,0.38042475,0.08252427,98.23373949242868,92.56258007963493,89.20986736250569,"Jesus Luzardo",19959,666200
"Greg Maddux","- - -",392,0.50414469,0.09020619,0.20346647,0.50414469,0.29238885,0.70499805,84.23229199,0.02167122,79.52427184,0.04998048,82.71966527,0.01073799,71.35185185,0.21261226,78.81827112,,,,,0.02199886,0.20346647,0.50414469,0.29238885,0.05412371,104.00283385319091,89.83244159249556,89.29587491580658,"Greg Maddux",104,118120
"Logan Darnell","MIN",18,0.46774194,0.33333333,0.29032258,0.46774194,0.24193548,0.553125,89.62711864,0.20625,82.86363636,,,0.053125,69,0.1875,80.8,,,,,,0.29032258,0.46774194,0.24193548,0.06666667,244.2273364117542,155.95109162261252,89.38654909798234,"Logan Darnell",11261,592244
"Frankie Montas","- - -",551,0.44007732,0.11832061,0.22229381,0.44007732,0.33762887,0.57939189,96.14563484,0.22972973,87.90926925,,,,,0.00371622,87.58064516,0.18716216,86.94705174,,,0.00213916,0.22229381,0.44007732,0.33762887,0.10687023,93.21992644604062,87.71192476736162,89.42072591788276,"Frankie Montas",14309,593423
"Derek Lowe","- - -",1103.2,0.5982667,0.11221945,0.17752306,0.5982667,0.22421023,0.62107969,88.59110556,0.22650671,81.46947865,0.03816053,85.81163859,0.00005713,,0.11419594,83.63329928,,,,,0.01267249,0.17752306,0.5982667,0.22421023,0.04862843,106.05354876390243,93.34428934299838,89.50383308198204,"Derek Lowe",199,117955
"Chris Paddack","- - -",328.1,0.42596567,0.14655172,0.20064378,0.42596567,0.37339056,0.59323902,94.23877361,0.00257211,83.57142857,0.01359544,90.40540541,0.1100496,77.20701169,0.28054382,84.51473477,,,,,0.00091861,0.20064378,0.42596567,0.37339056,0.07471264,102.40704991774814,90.86975009728775,89.50730764506353,"Chris Paddack",20099,663978
"Hiroki Kuroda","- - -",1317.2,0.48628614,0.10101801,0.19817149,0.48628614,0.31554238,0.54226467,91.86632296,0.26101158,83.78220859,0.00638424,89.32539683,0.02870435,77.05226481,,,0.16163516,86.6826477,,,0.00838688,0.19817149,0.48628614,0.31554238,0.1174628,86.43196158708353,89.02461881799479,89.62101723988606,"Hiroki Kuroda",3283,493133
"Dallas Keuchel","- - -",1586.1,0.57877484,0.14972777,0.19545175,0.57877484,0.22577341,0.52036809,88.85956472,0.16131847,78.86881615,0.14251716,85.92892977,0.01376383,73.23478261,0.16203245,78.98995344,,,,,0.00130797,0.19545175,0.57877484,0.22577341,0.08529946,97.29267803290291,95.3658158876471,89.64207922029055,"Dallas Keuchel",9434,572971
"Jordan Wicks","CHC",27,0.48148148,0.05263158,0.28395062,0.48148148,0.2345679,0.41685144,91.75,0.0421286,82.15789474,0.1308204,89.13559322,0.07538803,78.58823529,0.33481153,81.28476821,,,,,,0.28395062,0.48148148,0.2345679,0.10526316,61.355199501919074,75.0058983209514,89.78440146176303,"Jordan Wicks",30094,696136
"Reese Olson","DET",86,0.42857143,0.1686747,0.22268908,0.42857143,0.3487395,0.48452221,94.83215797,0.30619112,84.91796009,,,0.05989233,78.95061728,0.14939435,87.9009434,,,,,0.00067249,0.22268908,0.42857143,0.3487395,0.09638554,104.59346222456728,102.90098760882553,89.8412445605767,"Reese Olson",24968,681857
"Mark Rogers","MIL",47,0.41322314,0.11111111,0.21487603,0.41322314,0.37190083,0.65162907,93.55769231,0.21553885,83.43786982,,,0.10902256,79.11627907,0.02380952,81.73684211,,,,,0.00125156,0.21487603,0.41322314,0.37190083,0.11111111,89.74529925632858,86.80723214365844,89.8621188678736,"Mark Rogers",4083,449161
"Robbie Ray","- - -",1222,0.39492518,0.15352697,0.21307742,0.39492518,0.3919974,0.60775274,93.68823119,0.25934986,85.81370411,,,0.10156654,82.08205841,0.03133086,85.40150376,,,,,0.00258519,0.21307742,0.39492518,0.3919974,0.09709544,93.11035911599004,97.84179291134735,89.87074822270009,"Robbie Ray",11486,592662
"Alex Wood","- - -",1110.2,0.48581337,0.12315789,0.21469105,0.48581337,0.29949559,0.52277462,90.61223169,0.09886831,84.04328018,,,0.16829007,81.32561262,0.210067,84.10565835,,,,,0.00427326,0.21469105,0.48581337,0.29949559,0.07157895,97.22180721561573,92.98297937534609,90.06503396965755,"Alex Wood",13781,622072
"Johan Santana","- - -",936,0.37007874,0.09561404,0.20247469,0.37007874,0.42744657,0.59153943,90.44819543,0.13006023,82.6023166,,,,,0.27840034,80.31633446,,,,,0.012723,0.20247469,0.37007874,0.42744657,0.12894737,78.80795586272176,89.6163713695351,90.17341806671017,"Johan Santana",755,276371
"Hunter Greene","CIN",229.2,0.31850534,0.14925373,0.20462633,0.31850534,0.47686833,0.54176785,98.72678088,0.40553667,87.82352941,,,,,0.05269548,90.68055556,,,,,0.0009704,0.20462633,0.31850534,0.47686833,0.09328358,98.21441098998643,95.79483700124322,90.24974515187132,"Hunter Greene",22182,668881
"Ross Stripling","- - -",557.1,0.43833132,0.15172414,0.21100363,0.43833132,0.35066505,0.43259444,91.32992394,0.21330016,86.86086033,,,0.18299027,78.58983891,0.17111513,83.15583554,,,,,0.00191982,0.21100363,0.43833132,0.35066505,0.10172414,96.03449843707253,97.40888646710671,90.25755555862331,"Ross Stripling",13273,548389
"J.P. Howell","TBD",51,0.46107784,0.15384615,0.22754491,0.46107784,0.31137725,0.5027027,82.65445026,0.05945946,78.44444444,0.03135135,83.15384615,0.16972973,78.87692308,0.23243243,77.19774011,0.00432432,80,,,0.02006336,0.22754491,0.46107784,0.31137725,0.05769231,170.12793321992768,108.15053225916292,90.36134458334,"J.P. Howell",8245,434442
"Taylor Buchholz","COL",43.2,0.44594595,0.09090909,0.18243243,0.44594595,0.37162162,0.6144,91.88186813,0.0416,82.6,,,0.248,79.73154362,0.096,84.36206897,,,,,0.0126183,0.18243243,0.44594595,0.37162162,0.10909091,124.86215151558336,85.23789999899958,90.72618611676083,"Taylor Buchholz",2168,430587
"Kyle Bradish","BAL",276.1,0.47005208,0.12653061,0.2109375,0.47005208,0.31901042,0.45717464,94.75474453,0.30589544,87.63781818,,,0.15328142,84.23512337,0.0836485,90.45212766,,,,,0.00088909,0.2109375,0.47005208,0.31901042,0.07346939,95.56115525666738,93.85645927527061,90.77241728483301,"Kyle Bradish",24586,680694
"Joe Musgrove","- - -",913.2,0.44427245,0.13087248,0.20975232,0.44427245,0.34597523,0.38563904,92.69890347,0.2378015,83.16380064,0.13328251,89.83246618,0.15282783,81.53448276,0.09044913,85.67203065,,,,,0.00297805,0.20975232,0.44427245,0.34597523,0.0950783,93.88777913458716,91.18283296952647,90.77690582477157,"Joe Musgrove",12970,605397
"Michael King","NYY",69,0.38743455,0.08450704,0.2408377,0.38743455,0.37172775,0.62969283,94.11940299,0.08105802,83.75789474,0.01109215,90.07692308,0.13651877,81.6,0.14163823,86.09638554,,,,,0.00255973,0.2408377,0.38743455,0.37172775,0.05633803,103.48510355463355,74.4048425702062,90.8530482253724,"Michael King",19853,650633
"Michael Soroka","ATL",243.1,0.49929874,0.125,0.24263675,0.49929874,0.25806452,0.62755798,92.54375272,0.24474761,83.29464286,,,,,0.12769441,81.46252677,,,,,0.0019084,0.24263675,0.49929874,0.25806452,0.10869565,74.23266477568558,87.18275918452075,90.94057895491987,"Michael Soroka",18383,647336
"Jon Lester","- - -",2656.2,0.46074951,0.11299213,0.2052597,0.46074951,0.3339908,0.51012331,91.88458383,0.00045755,82.13333333,0.25478712,88.43530911,0.14664501,75.6455656,0.08798701,84.55660874,,,,,0.00326261,0.2052597,0.46074951,0.3339908,0.10314961,85.21453292882104,91.39438202196584,90.9509282249986,"Jon Lester",4930,452657
"Tyler Duffey","MIN",193,0.48434926,0.16022099,0.21746293,0.48434926,0.29818781,0.55624805,90.37134831,0.00218136,83,,,0.38703646,79.94439968,0.05453412,82.52,,,,,0.00186625,0.21746293,0.48434926,0.29818781,0.09944751,126.88914031225276,99.85373217227168,91.04868478731728,"Tyler Duffey",13758,608648
"Jaime García","- - -",1097.2,0.55344776,0.12114286,0.18307739,0.55344776,0.26347486,0.58345307,89.98668318,0.03041188,81.89566929,0.14822797,84.25842235,0.07525144,73.23051948,0.16265565,82.44226499,,,,,0.00542506,0.18307739,0.55344776,0.26347486,0.06057143,96.55901070937416,94.2226383504441,91.06096983649998,"Jaime Garcia",8137,448802
"Ryne Stanek","TBR",83,0.33846154,0.09278351,0.16410256,0.33846154,0.4974359,0.58989599,97.62342569,0.22659733,89.39672131,,,,,,,0.18350669,87.91902834,,,,0.16410256,0.33846154,0.4974359,0.12371134,64.40861652036611,78.61689300511111,91.0683671330619,"Ryne Stanek",15947,592773
"Adam Wainwright","STL",2586.1,0.47415584,0.09551986,0.21857143,0.47415584,0.30727273,0.43353021,89.91762885,0.06436759,84.82333607,0.17030382,85.61084836,0.27876771,73.71907451,0.05250513,82.29041769,0.00052555,85.42857143,,,0.00634834,0.21857143,0.47415584,0.30727273,0.09002536,87.87288277815033,87.0847555755574,91.0918152009269,"Adam Wainwright",2233,425794
"Jon Gray","- - -",1107.2,0.45603338,0.14328657,0.22368421,0.45603338,0.32028241,0.5104577,95.35357493,0.32926491,87.46003373,,,0.09303745,78.65175909,0.06723994,87.2640264,,,,,0.00238267,0.22368421,0.45603338,0.32028241,0.09018036,96.1066503472911,90.3097292428014,91.13161846375701,"Jon Gray",14916,592351
"Garrett Whitlock","BOS",90.2,0.44565217,0.14285714,0.17391304,0.44565217,0.38043478,0.5619499,94.31927711,0.211239,80.86858974,,,,,0.2268111,83.35522388,,,,,,0.17391304,0.44565217,0.38043478,0.11428571,108.94224472255019,98.12510266142517,91.22464881624319,"Garrett Whitlock",20191,676477
"Jack Flaherty","- - -",660.2,0.41383353,0.14691152,0.23505275,0.41383353,0.35111372,0.53762115,93.27512707,0.27409692,84.24123512,0.02176211,88.65182186,0.14008811,77.05849057,0.02643172,85.77104377,,,,,0.00193816,0.23505275,0.41383353,0.35111372,0.09682805,91.53034310180843,96.33616396559312,91.26025898975347,"Jack Flaherty",17479,656427
"Jason Stanford","CLE",12.2,0.5,0.05882353,0.05263158,0.5,0.44736842,0.6284153,86.61682243,0.04918033,80.33333333,,,0.00546448,68,0.31693989,78.56140351,,,,,0.00543478,0.05263158,0.5,0.44736842,0.17647059,112.40911767746434,78.6358863571078,91.37897177029373,"Jason Stanford",1763,408037
"Jeff Bennett","ATL",28.1,0.52325581,0.21428571,0.15116279,0.52325581,0.3255814,0.70893971,91.01246106,0.15800416,82.71232877,0.00623701,91,0.04158004,80.4,0.08523909,85.35897436,,,,,0.00618557,0.15116279,0.52325581,0.3255814,0.03571429,119.06121092218041,126.1838163759861,91.43266321431545,"Jeff Bennett",1903,430831
"Trevor Rogers","MIA",286,0.42362003,0.10144928,0.22207959,0.42362003,0.35430039,0.56401039,94.38137394,0.16536848,81.31400966,,,,,0.27062113,85.23247232,,,,,0.00139804,0.22207959,0.42362003,0.35430039,0.05797101,99.0371717992372,85.36655050797712,91.52265615955518,"Trevor Rogers",22286,669432
"A.J. Burnett","- - -",1740.2,0.506143,0.12111185,0.18952669,0.506143,0.30433031,0.6264047,92.9954071,0.00146733,85.05405405,,,0.31082242,81.96619852,0.06130556,87.33828996,,,,,0.00544348,0.18952669,0.506143,0.30433031,0.08272667,100.93071653914225,95.74537835766694,91.53240858738894,"A.J. Burnett",512,150359
"Francis Martes","HOU",17.2,0.41860465,0.08333333,0.30232558,0.41860465,0.27906977,0.53333333,95.30357143,,,,,0.38730159,84.55737705,0.07936508,89.24,,,,,,0.30232558,0.41860465,0.27906977,0.08333333,96.3755126764037,81.90975581584522,91.6198045289717,"Francis Martes",17303,642564
"Seth Lugo","- - -",332.1,0.44064386,0.14540059,0.22032193,0.44064386,0.33903421,0.54414214,92.46439523,0.13825652,85.4463807,0.00425689,89.30434783,0.2319082,78.61569255,0.08143624,85.54441913,,,,,0.00369208,0.22032193,0.44064386,0.33903421,0.07715134,100.87554020692424,97.45525062857764,91.63812280643695,"Seth Lugo",12447,607625
